text,label
সুন্দর। ঢাকা বিশ্ববিদ্যালয়ের ছাগল গুলো কই? নাকি ওরা হাতে চুরি পরে বসে আছে,1
সাজানো নাটক বন্ধ করো হয়তো এদের সাথে দলিয় লোক জড়িত,1
এ বিষয়টা এতো তাড়াতাড়ি সমাধান ঠিক হবে না মার্কেট এক সপ্তাহ বন্ধ থাকুক তার পর দেখা যাক,2
এতো বাজে ব্যবহার যা ভাষাই প্রকাশ করা যাই না।,0
"ঠিক আছে,এইটাই মুসলমানদের ঈমানের পরিচয়। ভারতকে বয়কট করা উচিত সকল মুসলিম দেশগুলোর।",2
(পাক-জারজ রাজাকার) ইসলামিক তালেবান মোল্লারা এখন কই?😁,1
"আমি ঢাকা কলেজ এর ছাত্র ছিলাম। দুই একজন রাজ্ঞীতির সাথে যুক্ত এই কাজ করলেও, 99,9% ই ভাল ছিল।",0
হিন্দু কোন বিচারকের কাছে মুসলিমরা ন্যায় বিচার পাবেনা।ভারতের রাজনীতির ধারাও এমন।মুসলিমদের খোঁচা না দিলে ওদের ঘুম হয়না।শয়তানের সব চর্চাই ভারতে হয়।ধিক্কার জানাই তোদের মত শয়তানদের।,1
এরা সব দুনিয়ার মহে গাফেল হয়ে গেছে.. আল্লাহ তুমি এইসব ব্রতভ্রষ্ট অমানুষ গুলোকে হেদায়েত দান করো .. না হয় গজব দিয়ে দংশ করে দাও।,1
"হিন্দুদের আক্রমণ এবং পূজা বন্ধ করার উদ্দেশ্যে এই কাজ কিছু উগ্রবাদী মুসলিমরা করছে, এতে কোনো সন্দেহ নাই। একজন হিন্দু কখনো কোরান শরীফ নিয়ে তার মন্দিরে রাখবে না।",0
"আরেক কুত্তার বাচ্চা বলে কি গুজব,,,,গাজাখোর সাংবাদিক",1
কিছুদিনের ভিতরেই জানা যাবে এই ব্যাক্তি হয় বিনপি কিংবা জামাতের কোন লোক। এই হচ্ছে আমার সোনার বাংলা আহা কি বিচার?,0
ঈমান রক্ষা করা জরুরি । হাইকোর্ট আল্লাহর সাথে যুদ্ধে শুরু করেছে। আল্লাহ পাক এই সব শয়তানকে যথার্থ শাস্তি দান করবেন। ইনশাআল্লাহ।,1
খুব সুন্দর,0
কি দিলি ভাই,0
"এই বিষয়টাকে রাজনীতিক কেন্দ্রিক কেন করে তোলা হয়েছে বিষয়টা বুঝলাম না,এটা তো একটা ধর্মকে অবমাননা করা হয়েচে তাহলে এটাকে রাজনৈতিক বাবে সরকার কেন নিচ্চে।",0
ছাত্রদের নামে লীগের চাদাবাজি বন্ধ কর।,0
যারা বলতেছে ধম যার যার উৎসব সবার তাদের বলতেছি ভাই বিয়ে টা তোর আর বউ টা আমাদের সবার এটা কি তুমি মানবা,1
স্কুল কলেজ এ আবার কিসের ধর্ম কিসের হিজাব। ধর্ম হবে তোদের বাড়িতে। স্কুলটাকে শিক্ষা প্রতিষ্ঠান না ভেবে ধর্মস্থান ভাবলে মাদ্রাসায় গিয়ে পরাই ভালো,1
সঠিক তদন্ত হোক অযোধ্যার দাবি জানাতে না হলে আরো বড় কিছু হতে পারে,0
"দেশে কোনো জনগণের অধিকার নেই,,তাই বুঝা যায় এসব কাহিনী দেখলে।",0
হিন্দু জানে এই কাজ করলে তার এলাকা শশান হয়ে যাবে। তাই এই কাজ পাগল না হলে কোন হিন্দু করবে না।,0
মাফিয়া সরকার পুরো হিন্দুদের সরকার। এই নাস্তিক কুওালীগের নেএী উপর আল্লাহর গজব পড়ুক আমিন।,2
ভাই এটা বাংলা সিনেমার মত সিনেমার প্রথমটা দেখলে শেষটা বলা যায় এর হুদা কাকুর শুরু দেখে বুঝা যায় শেষে কি বলবে,0
"কথিত অভিযোগ নয়, কথিত সাংঘাতিক দাদা",1
বাধা আসবে যেখানে লড়াই হবে সেখানে ✊👊হবিগঞ্জবাসী এবং সিরাজগঞ্জবাসী মুক্তিকামী মানুষদের দেখিয়েছে এবার পুরো বাংলাদেশের মাটিতে আন্দোলন ছড়িয়ে দিতে হবে,0
কিসের মূলহতা সে একজন নিরাপত্তা পহরি হবে।,1
আবরার ফাহাদ হত্যার রায় ও তাড়াতাড়ি আশা করি।,0
যাই হোক মারামারি কখনও একটা সমাধান হতে পারে নাহ 😠তাই ছাত্র ব্যবসায়ী এই সংঘর্ষ খুব নেক্কার জনক 😥আমরা জাতি হিসেবে কতটা পিছিয়ে সেটা এই সামান্য কাপড় কেনাকে কেন্দ্র করে কি ঘটনা হয়ে গেলও তার প্রমানই যথেষ্ট 😡😡এই দেশে শুধু ইগো সমস্যা সবাই নিজের ইগো নিয়ে আছে তার ইগোতে লাগলে সে কখনই মেনে নিবে নাহ।এই মারামারির ফলাফল কি হলও আমার ভাই (ছাত্ররা) আর আমার বাবার বয়সী (ব্যবসায়ী) রাই আহত 😥😥😥😥,0
"আল্লাহ সুধু মানুষ হিসেবে মুসলমানেদেরই, আর অন্য কোন মানুষ জাতিরে বানাইনা এটা হল মুসলমাদের কথা, অন্য কোনো জাতি ধর্ম, মানুষ কাটাকাটি মারলে তাদের কোনো পাপ হয় না , তারা বেহেস্তে যাবে, আবার বলে ইসলাম সান্তির ধর্ম, কোরান অবমাননা করলে মৃতু দন্ড দেয়া হয় , খমা যে ধর্মে অংশ হয় সেটা , ইসলাম যানেনা, বাংলাদেশে এত হিন্দু নির্জাতিত হয় মুসলমানদের হাতে জোর জুলুম করে, তাদের কোনো পাপ হয় না কারন তারা মুসলমান , পাপ করলেও বেহেস্তে যাবে,।",1
এটা বলে গুজব এই মাদারী রিপোর্টারর কি হিন্দু নাকি,1
ঢাকা কলেজের শিক্ষার্থীরা কি ভাড়াটে খুনি নাকি যে কেউ ডাক দিলেই যে যেতে হবে ওদের কঠিন বিচার হওয়া উচিত লেখাপড়া করতে এসে মাস্তানি করে এদের কঠিন শাস্তি হওয়া উচিত,1
ইসলামের স্বার্থে। আমার ভিডিও গুলো শেয়ার করুন। আমরা চাই মুসলিমদের উপর অত্যাচারের খবর পৃথিবীর সকল মুসলমানদের জানিয়ে দিতে যাতে তাদের চেতনা জাগ্রত হয়। এবং আপনিও সাবস্ক্রাইব করে পাশে থাকুন।।।,0
অভিযোগ আবার কেমন শব্দ নষ্টা?হুতাশে এই পেশায় চলে এসেছিস নাকি? গুলি করেছে বলবি!!,0
আল্লাহ তাআলা বিচার করবে 😢,0
বর্তমান বেশির ভাগ ব্যবসায়িরা সব ডাকাত কাস্টমারদের হেনস্তা করবেই এদের উচিত শিক্ষা দেওয়া হোক। ✊💪,2
ইস্কুলে সকলের এক ড্রেস এর এককালার করার যথেস্ট যুক্তি আছে।এবং এব ফলো ভালো হয়েছে।কারন যার বাপের অনেক টাকা সেতো সেইরকমের পোষাক পরবে কিন্তুু গরিব ছেলেটি বা মেয়েটি তাদেখেতো মনখারাপ করবে নিজের মধ্যে দূর্বলতা কাজ করবে এটা বুকে হাত দিয়ে নিজেকে প্রত্যেকে প্রশ্ন করুন পাবেন।তবে আমি একদম নিরপেক্ষ ভাবে বলছি।হিজাব বাদেন কোনো সমস্যা নাই।তবে।কেউ যেনো পাগরী না পরে।সবার জন্য সমান আইন হলে ঠিক আছে।কাউকে ধর্মের পরিচয়ে নয় মানুষের পরিচয়ে দেখা ভালো।কিন্তু পক্ষ্যপাতের বিরুদ্ধে আমি।সোজা কথা সাম্য চাই।সেটা হলে ভালো।,0
ঢাবি আর ইডেন ও বন্ধ করে ছাত্রাবাস খালি করার উপদেশ দিয়ে দিবে ।,0
মায়ানমার যে বাংলাদেশের গার মেরে ২০ লাখ রোহিঙ্গা মুসলমানদের বাংলাদেশে ঢুকিয়ে দিয়েছে তাতেও মুসলিম দেশগুলো চুপ আছে,0
পঞ্চগড়ের বোদা উপজেলার ৩নং বেংহাড়ি বনগ্রাম ইউনিয়ন নির্বাচনেও নৌকা মার্কার প্রার্থীর হামলা ও হুমকির মুখে- চশমা মার্কার সতন্ত্র প্রার্থী ও তার কর্মী সমর্থকেরা। নির্বাচনি কার্যক্রমে বের হলেই মারামারি শুরু করে দেয় নৌকার প্রার্থী আবুল কালাম আজাদ আবু নিজে ও তার নেশাখোর ছেলে সহ অনুপ্রবেশকারী সন্ত্রাসীরা।। ২৬-১২-২১ ইং ভোট কেন্দ্রগূলোতেও বড় ধরনের সংঘাত করার প্ল্যান করা হইছে।,1
"এই যদি আপনাদের বিচার হয় তাহলে 1 টা মুসলিম ও আপনাদেরকে ভোট দিবে না, হিন্দুদের ভোটে আপনারা মোদীর কাছে থেকে গোদী নিয়ে নেন।",1
সিসিটিভি কই থেকে কই যায় সাপ বের হয় পাবলিকদের ও দেখায় আর যখন মনিয়া মারা গেল তখন সিসিটিভি কাউকে দেখাতে পারলো না আর কিছুই হলো না হানাদার বাহিনীরা।,0
"তীব্র নিন্দা জানাচ্ছি,, হিজাব নারীর অধিকার 🌿",0
দোয়া কইরো ভাই। আমাদের দাবি না মানলে এইবার দোকানের ভেতর পুতে ফেলে দিবো,2
হে আল্লাহ তুমি ন্যায় বিচারক বিচার চাই তোমার কাছে 😭😭🙏🙏😭😭,0
কমেন্ট করতে ভয় করে,0
"আমাদের পাপ মোচন কর, আমাদেরকে ক্ষমা কর, আমাদের প্রতি দয়া কর, তুমিই আমাদের অভিভাবক। সুতরাং কাফির সম্প্রদায়ের বিরুদ্ধে আমাদেরকে সাহায্য কর।&#39;",0
সংবিধানে নারী অধিকার কত টা দিয়েছে সেটা জানেন???,0
নোংরা রাজনীতি।,0
বালের খবর ইন্ডিয়ার দালাল মিডিয়া!!!,1
আওমীলিগ আওয়ামীগ যুদ্ধ চুর সবাই,1
গাজীপুর চৌরাস্তায় ২০০ টাকার য়ে কোন বয়সের কাপর ৮০০ টাকা দাম চায় তারপর অহেতুক তর্ক কর অপমান করে ২০০ টাকাই বিক্রি করে মাঝে শুধু কারাপ আচরণ পাই আমরা আর কিছু দোকানদার কাপড় দেখার পরে দাম না বলে আসলে অপমান করে কথা বলে য়া কোন মতই সাধারণ মানুষ নিতে পারে নাবেবসায়ীদের কাছ থেকে আর ভদ্র আচরণ আশা করি,0
অভিজিৎ রায় হওয়াতে ৪৪কোটি পুরস্কার ঘোষণা! কতো ঘুম খুন হচ্ছে কই তখনতো কোনো শব্দ করেননা?,1
জজ মিয়া সিনেমা দেখার জন্য আমাদের সাত দিন অপেক্ষা করতে হলো। ধন্যবাদ আওয়ামী লীগ ।,0
দালাল মিডিয়া কাল থেকে কোথায় ছিলে?,1
বি এন পি নিবাচন এ জায় না কেন এই বার মনে হয় জানি বুঝতে পারছে।বি এন পি নাই তাই নিজেরা নিজেরা কি অবস্থা করতাছে দেখেন।যদি বি এন পি থাকতো তাইলে এরা সবাই মিল্লা বি এন পি কে পিটাইতো। এই বার জনগণ দেখোক সন্ত্রাস আসলে কারা।কারা ভোট চোর,1
ভাই এই মালাউনরাই সরকারের সবচেয়ে বেশি খতি করবে।,1
হয়ত আমি রাজনীতি করিনা তার পরেও বলি ভাই কারা অপরাজনীতি করেনা বর্তমানে,0
নিউমার্কেটের অসভ্য বরবর মানসিকতার ব্যবসায়ী কর্মচারীদের উচিৎ শিক্ষা দেওয়ার এটাই সেরা সময়।,2
আল্লাহ্ তোদের রহম করুক নাইলে গজব ফেলুক মুর্খ মহিলা।,2
"ভাল হইছে,, 👻",0
তুই তো জানোয়ার। তোর মা একটা পশু জন্ম দিয়েছে।,1
আসামে তাহলে মুসলিম দের গুলি করে হত্যা করা হচ্ছে কেন??,0
"ব‌্যবসায়ী‌দের আচরণ ভাল না,",0
"সময় টিভি চ্যানেলটি দিন দিন এগিয়ে যাচ্ছে, ইনশাল্লাহ ! আরো এগিয়ে যাবে, দোয়া করি।তবে আপনাদের কাছে আমার একটি অনুরোধ, সর্বোপরি সত্য নিয়ে কাজ করার চেষ্টা করবেন,বিশেষ দ্রষ্টব্যঃ এখানে বাঁকা চোখে কেউ দেখবেন না, ধন্যবাদ সবাইকে, ভালো থাকবেন , আল্লাহ হাফেজ ॥",0
ইসলামে এসব খুব সাধারন। এখানে মুসলমান ছাড়া অন্য মানুষকে কাফের বলা হয়।,0
"পুলিশ কি বাংলাদেশের নাগরিক না? এরা কি দেশের বাহিরের? এই আন্দোলনের অধিকার আপনার, আমার সবার।",0
"কাউয়া কাদের🐸 সব কিছুর সাথেই রাজনীতিকে যোগ করে,, ওর গিটে গিটে রাজনীতি আর মিথ্যা কথা৷",1
গুজব???¿¿???????¿¿,1
অত্যন্ত সুন্দর কথা বলেছেন। বর্তমানে ভালো কথা বলার মানুষ খুব কম।,0
ধন্যবাদ বোন তোমাকে কুকুর কুকুরই থেকে যাবে সে কোনদিন ভাঘ হতে পারবেনা আমরা মুসলিম আমাদের সাথে আল্লাহ আছে আর আল্লাহর সাথে কোন সক্তি পারবেনা,1
"ছাত্রলীগ,,, মানে,,,,, মুরগি চোর,,,,,",1
"সে শাস্তি তো অনেক দেখলাম স্যার, আবরার হত্যার বিচার আজ পর্যন্ত হলো",0
বর্তমানে দেশের জনগণের পক্ষে কথা বলা।আর পাগলের বিনোদন দেখা একই রকম।কারন এই জাতি বাঁশ পেতে পছন্দ করে। এই জাতিকে যে যত বেশি বাঁশ দিতে পারবে সে ততো বড় বুদ্ধিমান।,1
আনন্দমোহন কলেজ থেকে ঢাকা কলেজকে সমর্থন জানাচ্ছি।,0
ঠিক বলেছেন মাগির পেলারা এগোলি দেখে না না দেখে পিয়া সাহার বিরুদ্ধে তুলফার করে তারা জালেম কাফের আর হাসিনা চুরকে বলে চুরি কর গিরছ কে বলে সজাগ থাক সব মুসলিম খারাপ ইমানদার নাই,1
এই বিচার না হলে সরকারের বিচার করা হবে ইনশাআল্লাহ,2
যে যে মানুষটি মারা গেছে তার দায়ভার কে নিবে?? শুধু আহত ছাএদের কথা হলো আর একটা মানুষ মারা গেলো তার কথা হলো না কেন।??,0
হে আল্লাহ তুমি তাদেরকে হেদায়েত দান করো। অথবা তাদের উপর গজব নাজিল কর।,2
আমি জানি এটা কোন হিন্দু লোক করেনি যে করেছে সে মুসলমান একটা গন্ডগোল বাজানোর জন্য এই কাজটা করেছে যে করেছে আল্লাহ যেন তার কঠিন বিচার করে,1
"এবার ভালো হয়েছে, অসৎ পুলিশ বাহিনীর শিক্ষা হওয়া উচিত, তাদের জন্য সৎ আদর্শ পুলিশের চাকুরেরা নীরবে কাঁদে।",1
"কুলাঙ্গার দের শিক্ষা হয়নি,,,ওদের কলিজা অনেক বড় হয়ে গেছে,,,তোরা পালানোর জায়গা পাবি না,,,অপেক্ষা কর",1
কিছু বিচার আল্লাহ তুমি তোমার আদালতে করার জন্যই তুলে রেখেছ। কারণ কোন মানব তার যথাযথ বিচার করার যোগ্যতা রাখে না। তাই আবরার হত্যার বিচার ও হয় না।তাই আমরা তোমার বিচার দিবসের মুখাপেক্ষী আমার রব।,0
"ভাই,,, কয়েকদিন আগে একটা স্কুলের শিক্ষিকা বেস কয়েকজন ছাত্রীদের পিটিয়েছে, হিজাব পরার জন্য,,,, কোনো শিক্ষাপ্রতিষ্ঠানের প্রতিবাদ করতে দেখলাম না!",0
ভারত সরকার এর গজব নাযিল হবে ইনশাআল্লাহ।,2
এরা মিথ্যা বলতে বলতে অভ্যাসে পরিণত হয়ে গেছে।,0
হিজাব পরা বন্ধ করা হোক ভারত কে হিন্দু রাষ্ট্র দেখতে চাই,2
আপনি কারো উপর ভরসা না করে মহান আল্লাহ তায়ালার উপর রাখুন দেখবেন সব ঠিক হয়ে যাবে ইনশাল্লাহ.আলহামদুলিল্লাহ মাএ 7 দিনে 120+ সাবস্ক্রাইবারে একটি ছোট পরিবার। সবার সহযোগিতা কামনা করছি। ধন্যবাদ,0
হাচিনার পতনের সমায় এসেছে জাগ্রত হও জনতা,1
অসাধারণ নির্বাচনবিশ্ব দেখুক কি সুন্দর নির্বাচন,0
পুলিশ বিজিবি কুত্তার বাচ্চাদের মেরে ফেলা উচিত।,2
এই মালুর বাচ্চা স্বাধীন মত প্রকাশ করতোনা।শুধু ইসলাম কে আক্রমণ করতো,1
হেলমেট বাহিনী নিরাপদ সড়ক চাই আন্দোলনে ও পুলিশের সাথে মিলে ছাত্রদের সাথে সংঘর্ষে জড়িয়েছিলো,1
"সম্মানিত ভাই ও বোনেরা এটা আমার একটা ইসলামিক চেনেল এখানে ওয়াজ,গজল, কোরআন শরিফ ও অন্য অন্য ইসলামিক বিষয় তুলে ধরা হয়।তাই চেনেলটিকে সামনের দিকে এগিয়ে নিতে আপনাদের সকলের দোয়া চাই।",0
"এখন এক দল লোকে বলবে এটা বিএনপি এর কাজ,আরে ভাই বিএনপি দল যারা করে তারাও তো মানুষ নাকি, আর হ্যা কোন মুসলিম এ কাজ করতে পারে না, আর বিএনপি দলে কোনো একজন হিন্দু নাই এটা আওয়ামী লীগ তোমরা যাচাই করে দেখতে পারো,আরে ভাই এমন কেনো করো তোমরা, তোমাদের কি বিবেক নাই,নাকি তোমার বাবা মা তোমাদের শিক্ষা দেয়নি...???? কথাগুলো ঘটনাকে কেন্দ্র করে বলা😡😡😡😡",1
বর্তমানে বেশির ভাগ ব্যবসায়ীরা চোর.......চোরদের উচিৎশিক্ষা দেয়া দরকার.....,1
কিসের বিচার এইগুলা মুসলিম দেরকে ছোট করলো সেইটা কে বিচার করবে বলতে পারবেন আছে একজন তিনি হলেন আল্লাহ,0
"নিউ মার্কেটের ব্যাবসায়ী রা বেয়াদব তাদের উচিত শিক্ষা দওয়া দরকার পুলিশ ও টাকা খাইয়া ব্যাবসায়ীদের পক্ষ নিছে, পুলিশ রা কেন ছাএদের উপর টিয়ার শেল মারলো ছাএ রা কি একা দোষী ব্যাবসায়ীরা কি দুধে দোয়া তুলসি পাতা পুলিশ রা ও ব্যাবসায়ীদের সাথে জড়িত",1
"ঢাকা কলেজের শিক্ষার্থীদের অসংখ্য ধন্যবাদ,নিউমার্কেটে এর ব্যবসায়ীরা জগন্ন খারাপ আচরণ করে কাস্টমারদের সাথে,,,",1
৭১ এর হাতিয়ার গর্জে উঠেছে ৭৫ এর হাতিয়ারের উপর। মাইরটা আরো ভাল হতে পারত।,2
ব্যবসায়ী হারামজাদা গুলার পক্ষে কোনো মানুষই বলে না। ব্যবসায়ী শালারা পাবলিকদের চরম ভোগান্তিতে ফালায় কাপড়চোপড় কিনতে গেলে। এই ব্যবসায়ী শুয়োর গুলোকে উচিত শিক্ষা দেওয়া দরকার।,2
সন্ত্রালীগের হাতে আরকত মানুষকে খুন হতে হবে।,1
কুত্তার লীগের দালাল,1
"উগ্র আচরণের পরিনতি কখনো ভালো হয় না। বলিউড অভিনেত্রী রা অর্ধ উলঙ্গ হয়ে ক্যামেরার সামনে আসলে সেটা কোন সমস্যা না, আর একজন মুসলিম নারী হিজাব পড়লে সেটা সমস্যা হয়ে যায়??? শিক্ষা প্রতিষ্ঠানে একজন নারী হিজাব পড়লে সেটা কোন ভাবোই প্রতিষ্ঠানের শৃঙ্খলা নষ্ট করে না। আমার মনে হয় মুসলিম নারীদের পড়াশোনা থেকে দূরে রাখতে এই ষড়যন্ত্র চলছে।।।",0
নিউ মার্কেট এলাকার ব্যবসায়ীদের ব্যাবহার মোটেও ভালো না আমি ও একজন ভুক্তভোগী ব্যাসায়ীদের বিচার করা হোক এবং আইনের আওতায় আনা হেক,0
তাহলে বিএনপি নেতা আটক হলো কেনো 😡😡,0
"যদি এই ব্যাক্তির উপযুক্ত বিচার বা শাস্তি না হয় তবে, আমরা ভেবে নিবো যে এদের সাথে ক্ষমতাসীন দলের লোক জরিত থাকতে পারে। আর এই কুলাঙ্গার যেই হউক, আমরা তার ফাসি চাই।",0
এভাবে বলেছেন কেন? হিন্দু ধর্মাবলম্বীরা কষ্ট পাবে। আমরা যে যেই ধর্মীয় পরিচয় বহন করিনা কেন সেটা আমাদের পরিচয় না আমরা সবাই বাঙালি জাতি এবং বাংলাদেশী এটাই আমাদের পরিচয়। আপনাদের মতো চিন্তা ভাবনা বিশ্বাসী মানুষের কারণে সাম্প্রদায়িক সম্প্রীতির বন্ধন নষ্ট হয়। ধিক আপনাদেরকে ,0
"নিউ মার্কেটের ব্যবসায়ীরা চরম বেয়াদব, ধন্যবাদ ঢাকা কলেজের ছাত্রদের।",1
পায়ের কাছে রাখছে আপনি দেখছেন? গুজব ছড়াইয়েন না।আর এইটা তৃতীয় পক্ষের কাজ এইটুক শিওর থাকেন।,0
পুলিশ কেন টিয়াসেল মারা হল,0
আল হামদুলিল্লাহ্...প্রিয় ভিউয়ার্স আপনাদের ভালবাসায় ইসলামিক চ্যানেলটি এগিয়ে যাচ্ছে।আপনাদের একান্ত সাপোর্ট ও আল্লাহর রহমত নিয়ে অনেক দূর এগিয়ে যাবো ইনশা আল্লাহ্🌹🌹🌹🌴🌴🌴,0
মেয়েটা কি সুন্দর,0
ধন্যবাদ পুলিশ কর্মকর্তার ভাইদের,0
নিউমার্কেট ব্যবসায়ীরা অনেক খারাপ ওদের ব্যবহার অনেক খারাপ। এদের উচিত শিক্ষা পাওয়া উচিত। ঢাকা ভার্সিটির ছেলেরা ভালো কাজ কোরেছে,1
এই মাগির পোলারা মিথ্যা কথা কচ কেন,1
বিশ্বজিত হত্যার বিচার কই???,0
যারা ছাত্রদের উপর হামলা করেছে তাদের কাউকেই ছাড় দেয়া হবে না,1
আপনারা মনে আপনাদের বাবা মায়ের জন্ম না,0
ধর্মহীন শিক্ষা সমাজকে বিপর্যস্ত করে তুলবে ।,0
"ছাত্র হিসেবে তারা কিন্তু এগুলো বেশি বাড়াবাড়ি করছে, ব্যবসায়ীদের সঙ্গে তাদের কিসের দ্বন্দ্ব, আমরা নাগরিক হিসেবে ছাত্র দেরকাছে এগুলা আশা করি না, আর এখনি সময়,ছাত্রদেরকে কঠোর হস্তে দমন করা উচিত।",2
নাটক সবই সুন্দর বাংলাদেশের🙂,0
"স্বাধীন ভাবে যদি আওয়ামিলিগের বিরুদ্ধে লেখা লেখি করি, আমাকে কেনো গেফতার করা হবে? জাতি জান্তে চায়।",0
রোজার মাসের বন্ধ নাই মানুষ মানুষ হবে কবে?,0
"ছিঃ সব ছাত্র লীগের সদস্য , এদেরকে বিচারের আওতায় আনা হউক । এদের কোন বিচার করবে না , বরতমান সরকারের পুলিশ বাহিনী ।",1
প্রাশাসনের ভাইদের বলছি দয়া করে এই লোক কে ধরেন তাহলে জাতি আপনারদের ধন্যবাদ জানাবে। কারণ তাকে ধরলে আসল রহস্য পাওয়া যাবে।,0
কি করতে পারছে সরকার কিন্তু কঠোর শাস্তি ত দেখা যায় না এরকম সহিংসতা দেশে এক টা হইলে সাধারণ জনগণ মারা যাচ্ছে সরকারের পদক্ষেপ হবে দর তক্তা মার পেরেক,0
"ইচ্ছাকৃত&#39;ভাবে কোরআন শরীফ কে মূর্তির পায়ের নিছে রেখে, মূর্তির লাঠি নিয়ে গেছে । হায়রে মানুষ কি অপরাধ করেছে এই কোরান । আল্লাহ্ তোদের বিচার করুক (আমিন)।",0
"পুরো খবর জুড়ে মারামারির খবর বলে, শেষে বলে শান্তিপূর্ণ ভোট হয়েছে, তাই জনগণ খুশি,, এমন বিনোদন শুধু বাঙালি মিডিয়াতে পাওয়া যায়",0
কোন মন্তব্য করলাম না। অনেক কিছু বলতে ইচ্ছা করে। কি কারনে বললাম না আপনারা বুঝে নিয়েন। আল্লাহর কাছে বিচার দিলাম। আল্লাহ জেনো এই সব নাস্তিকদের বিচার করে আমিন।,0
অন্যান্য মুসলিম রাষ্ট্রে তো অনেক হিন্দু আছে কই তাদের তো ধর্মীয় কোনো অধিকার ক্ষুন্ন করে না কোনো মুসলিম ভাই/বোন...,0
"দোষ করেছে একজন।আর দোষ পরে পুরা মুসলিম জাতির।সে যে ধর্মের হোক না কেন তার কঠিন বিচার হওয়া দরকার,,,",0
ব্রামনবারিয়ার সব পাগল,1
খুবই বাজে হচ্ছে ব্যাপারটা,0
এই সরকারের কাছে আর কি আশা করা যায়,0
হায়রে সময় টিভি।।সত্য কে গুজব আর গুজব কে সত্য বলে।।এরা কি আসলেই মুসলিম ঘরের সন্তান।।সন্দেহ আছে।।,1
কি লেখবো ভেবে পাচ্ছি না আসলে এই আওয়ামী কুলাঙ্গারদের প্রতি এতটাই ঘৃণা জন্মেছে যে এই মুশরিকের বাচ্চাদের গালি দিতেও ঘৃণা করে 🤮🤮🤧🤧👠👠👠🇮🇳👠🇮🇳👠🇮🇳👠🇮🇳👠🇮🇳👠🇮🇳👠🇮🇳👠🇮🇳👠🇮🇳👠,1
"😲কি চলছে দেশে, কি শিক্ষা দেওয়া হচ্ছে তাদের, কলেজে শিক্ষার নামে চলছে কি সন্ত্রাস বাদ শিক্ষা 😥😥",0
ঢাকা কলেজ বন্ধ করে দেওয়া হউক।,2
"পুলিশ ছাত্রদের উপর হামলা করায়,এটা কিসের বহিঃপ্রকাশ সাধারণ জনগণ খুব ভালভাবেই জানে।",1
"শিক্ষার সার্টিফিকেট আছে কিন্তু জ্ঞানের কোন সার্টিফিকেট নেই , অসংখ্য ধন্যবাদ সত্যটা সবার সামনে আনার জন্য।",0
আসে পড়ালেখা করতে সুনাগরিক হতে দাদাগিরি করতে নয়। স্কুল কলেজ প্রতিষ্ঠিত হয় মানুষকে শব্দ ভদ্র নম্র বিনয়ী মানুষ হওয়ার জন্য।,0
বাংলাদেশ বিশ্বে সাম্প্রদায়িক সম্প্রীতির এক রোল মডেল তাই বাংলাদেশের সাম্প্রদায়িক সম্প্রীতি নষ্ট করার জন্যে এদেশের অসাধারণ উন্নয়ন কে ধুলোয় মেশাতে এটা একটা বড় ধরনের ষড়যন্ত্র। বাংলাদেশের শুনাম দেখে ভারতের হিংসা হয়। এই চক্রান্তে ভারতের আরএসএস বিজেপি অর্থ যোগান দিয়ে থাকতে পারিনা তাও তদন্ত করে দেখা উচিত।,1
"সব জায়গায় রাজনীতি কে টানবেন না আল্লাহ আপনি এদেরকে হেদায়েত দেন না হয়তো এদেরকে ধ্বংস করে দেন,,",2
মারা গেছে কি সে কথা বলেন,0
সব চোর একসাথে,1
আগের জুগে এলাকার মাতাবররাই বিচার করতো এখন পুলিশেও পারে না কারন এলাকাই দল বানাই রাখছে সরকার,1
আবরার হত্যার বিচার হবে কবে??,0
নিউমার্কেট দোকান মালিক দের ই সমস্যা বেশি ।এরা একটু হলেই সাধারণ মানুষের সাথে খুবই বাজে আচরণ করে থাকে ।যা মোটেই গ্রহণযোগ্য নয়।,0
"যারা বলেন ধর্ম জার জার উৎসব সবার, তাহলে আজ থেকে এটাও বলুন, বউ জার জার ভোগ করবে সবাই,তাহলে সমাজের সব মানুষর জন্য ভাল হবে,",1
অভিজিৎ এর মত কুত্তারে মারাতেই এত্ত কিছুঅথচ আবরার এর মত সোনার খনি ছাত্রলীগ খায়া দিলো...তার কোনো বিচার হইলো না😫,1
এক নিউজে বলল ব্যবসায়ী ব্যবসায়ী কথাকাটাকাটির মধ্যে তর্কে একজন কলেজছাত্র জড়িয়ে এই সমস্যার সৃষ্টি হয়,0
"বাংলাদেশের মানুষের মাথায় কি কিছু নেই না কি বুঝলাম না,অপরাধ কি পূজা মন্ডপ করেছে না মূর্তি করেছে যে সেখানে ভাংচুর করেছে?যে বা যারা এই কাজ করেছে তাদেরকে চিহ্নিত করার সময় কেনো দেওয়া হল না?ঘটনার সত্যতা নিশ্চিত না হয়েই অসভ্যগুলো হামলা ভাংচুর করতেচলে এসেছে।বর্বরদের দেশে জন্মানোই হচ্ছেবড় অপরাধ,।😔",0
আওয়ামী লীগের জারজদের মুখে মিথ্যা কথা ছাড়া নাই। জারজের বাচ্চারাই আওয়ামী লীগ করে,1
